33-7-43-35-20-26,113
18-120-72-66-9,116
42-6-116-128-35-20-26,127
60-7-43-35-20-13,127
129-6-173-9,127
47-71-20-9-59,138
96-7-155-35-26,128
33-12-48-116-128-13,120
14-71-8-66-19-9,121
14-139-116-9,202
42-135-9,342
33-7-70-19-9,137
154-42-15-9,168
90-6-35-26-58,118
42-24-13-59,238
65-62-35-20-13-58,113
18-190-48-9,186
14-72-133-13-59,117
33-12-63-19-13,137
14-148-48-26,181
76-74-63-9,120
154-14-63-9,205
96-6-8-13,177
18-8-19-128-9,178
74-24-72-9,165
14-120-155-35-26-59,115
42-190-155-35-13,114
36-6-71-19-13,128
14-24-77-9,252
96-7-24-8-9,130
33-6-12-19-20-13,124
33-49-148-110-9,127
60-66-35-13,118
42-15-35-26-58,127
47-44-9-58,187
76-90-69-9,168
14-6-48-13-58,114
154-14-25-9,173
5-12-173-68,158
96-7-97-40,114
33-71-66-35-20-13,115
33-44-135-26,128
14-43-35-20-26-59,116
33-62-24-19-13,131
42-133-26,223
5-12-206-44-13,169
42-7-215-44-9,131
14-250-44-43-13,113
33-148-97-9-58,133
74-69-35-9,151
14-6-12-8-19-13,114
124-36-25-40,133
5-8-66-116-9,134
42-72-66-116-9,161
33-72-66-20-9-149,113
74-217-20-9,164
42-12-110-19-13,153
33-148-44-13-58,116
76-14-110-19-9,134
33-66-43-13,149
42-155-35-20-26-59,114
36-6-66-35-26,120
96-24-148-48-9,138
5-110-40-59,112
143-96-49-26,149
42-190-110-15-9,112
36-49-24-25-9,113
74-24-35-20-13,131
96-62-155-68,116
47-12-110-19-20-9,116
90-84-26,184
14-71-24-116-9,156
5-69-26-58,161
42-25-19-128-9,165
14-242-148-72-9,142
36-44-35-13,178
124-33-12-35-20-13,112
42-72-19-128-13,143
14-7-225-48-9,133
103-8-9-59,147
76-5-12-9-58,126
42-6-12-209-8-9,125
5-6-12-133-13,112
74-63-19-9,180
33-6-12-35-9,151
52-66-13-59,140
36-116-128-20-13,156
96-24-69-19-13,128
36-155-43-35-26,144
14-8-116-20-9,126
33-7-24-35-9,114
36-6-7-13-58,123
33-6-155-13,191
74-66-15-35-9,120
5-6-8-66-13,159
96-110-116-9,146
52-147-44-9,150
76-14-12-72-13,121
14-62-69-35-26,132
42-190-97-26,169
154-36-35-20-26,130
74-25-9-59,149
103-12-19-20-13-59,154
5-12-190-155-13,118
153-12-84-20-9,115
47-66-13-58,121
14-171-40,188
96-215-8-20-13,114
42-193-97-40,114
96-48-133-9,216
47-12-186-9,119
47-49-8-9,171
76-14-66-9,284
96-49-66-19-9,126
129-66-9-59,137
124-47-12-25-43-13,114
33-62-25-35-26,125
42-66-19-20-13-58,122
14-19-35-26-58,184
42-71-139-9-59,128
129-62-48-13,125
18-72-20-13,139
107-239-102,141
47-122-84-20-9,126
42-155-35-26-58,141
42-110-43-9,147
76-5-69-40,112
60-148-44-133-9,134
90-49-15-26,128
42-6-19-128-9,134
42-147-84-66-9,122
14-120-155-66-68,125
76-36-155-68,113
74-13-149,170
129-12-44-9-58,116
33-6-171-9,186
90-196-155-9,134
96-35-68,200
18-122-66-9-58,117
60-63-20-9-58,119
238-190-84-20-26,111
18-148-48-35-9,113
14-24-155-19-13,116
5-12-69-35-9,121
124-36-12-70-13,115
36-120-44-20-9,121
14-20-13-149,153
14-198-225-72-9,119
33-186-20-9,124
5-6-12-15-9,123
47-6-72-19-13,120
14-63-19-9-58,113
52-20-68,189
33-7-72-13,162
42-25-26-58,143
14-139-40,145
42-48-19-214-35-9,132
96-62-72-66-13,117
18-196-186-9,111
33-71-24-19-20-9,124
42-7-148-44-13,134
76-103-43-35-26,115
42-24-8-19-13,122
76-74-12-35-20-13,146
14-12-84-19-9,141
14-71-171-19-9,114
65-12-43-20-13,148
14-6-12-70-40,114
5-19-191-235-35-26,121
33-209-48-9-58,119
42-7-25-26,117
76-33-164-48-35-26,138
103-71-20-9-58,121
103-71-24-20-9,116
74-147-139-9,116
14-12-173-13-58,129
111-42-6-7-9-58,123
52-12-110-19-20-9,127
47-225-44-20-13,121
154-33-72-35-26,155
36-7-139-9,114
14-6-7-9-149,144
14-12-69-9-58,132
65-6-7-19-20-9,113
42-12-97-19-13,114
96-164-72-66-9,113
90-7-77-13,112
5-12-84-20-9,168
47-12-24-19-13,132
14-71-69-19-9,116
74-71-20-9-59,122
76-65-20-13,133
14-62-72-26,144
129-7-70-40,111
5-84-68,121
76-33-84-40,111
86-18-110-9,166
5-8-43-35-20-13,111
36-49-116-20-9,124
103-15-35-13,142
103-7-44-13,123
96-49-48-35-9,124
143-96-49-19-9,150
103-12-48-19-9,115
52-147-72-66-9,119
14-6-7-77-35-9,112
153-49-9-59,125
14-6-13-149,169
42-7-26-59,124
96-6-70-40,127
86-5-12-110-35-9,125
129-110-66-9,115
42-7-116-9,293
14-84-43-9,120
33-217-19-9,156
86-5-62-13,115
154-14-44-20-26,138
33-44-19-128-13,127
153-12-48-9,151
14-6-69-35-20-13,124
14-120-69-9-59,112
36-12-70-20-13,165
18-122-44-35-9,122
5-7-44-9-58,123
14-6-69-19-13,111
129-49-20-9-58,180
86-5-12-225-44-13,111
209-70-26,215
33-7-25-40,111
52-12-97-13,137
5-48-19-9-59,177
47-62-44-13,143
47-6-12-84-66-9,116
74-6-12-69-9,120
76-42-72-19-26,116
60-20-9-149,177
76-33-20-13-58,172
103-12-133-13-58,131
14-63-26-58,144
42-6-71-66-20-9,114
90-172-72-19-9,140
96-7-171-13,113
90-171-35-9,188
42-71-66-26-59,110
5-97-66-9,236
14-6-69-20-13,139
76-36-49-35-9,117
74-63-66-9-58,126
74-7-110-9,139
42-7-48-35-13,115
96-24-40-58,129
76-5-155-26,177
124-36-12-173-9,113
14-7-77-35-9,112
47-71-77-9,162
76-33-24-9,151
14-248-48-26,127
74-172-70-40,110
52-62-133-13,117
74-84-20-9-59,110
65-66-9-58,143
103-122-44-9,144
129-44-116-191-235-26,112
103-62-8-13,124
36-12-70-9,197
153-19-20-13-59,112
86-18-8-19-9,118
42-71-66-133-9,125
33-12-77-13-58,121
90-19-26-59,151
33-12-44-35-20-13,171
76-90-12-20-13,137
14-72-66-26-58,132
154-14-72-43-26,147
14-6-155-66-35-26,148
74-25-35-26,199
36-172-26,113
33-71-66-43-13,115
72-43-26,246
42-6-68-59,134
5-7-8-35-9,110
14-120-8-9-58,116
36-48-19-128-9,154
76-33-97-13,160
96-7-63-26,112
47-15-35-9,171
18-7-35-9,193
76-90-12-19-13,152
14-12-69-19-9,113
76-5-12-8-35-9,114
154-42-155-9,173
19-128-20-9,182
18-206-72-19-9,119
33-6-49-25-9,125
5-77-26-58,159
129-6-44-13,175
76-14-70-66-35-9,117
76-36-12-155-66-9,114
33-12-77-20-13,121
42-7-48-35-26-58,123
90-20-13-58,118
60-25-13,146
103-35-20-26-59,117
33-48-116-128-13,126
42-6-7-8-9-58,118
76-33-12-8-13,112
5-173-9-58,178
5-147-8-66-9,113
47-12-24-13-59,117
74-66-68,150
14-48-186-9,120
52-12-19-9-58,150
33-19-128-20-13,163
212-25-26,140
96-6-7-13,144
42-8-20-13-59,145
90-12-15-35-9,120
18-135-191-20-9,131
5-7-155-40,110
36-12-72-35-68,121
42-164-48-13,159
154-33-155-35-26,130
5-77-66-9-59,111
74-190-110-9,169
5-12-155-66-9-59,125
96-24-72-43-9,114
76-5-44-9,192
33-6-12-70-9,145
76-42-66-19-13,128
129-242-147-171-9,110
5-12-70-19-20-13,110
42-12-48-9-59,145
90-6-49-35-9,117
14-71-77-19-9,142
14-6-12-9-59,127
103-12-48-19-68,112
42-177-20-9-58,115
47-6-15-13,121
33-35-20-9-58,176
65-63-19-9,149
42-49-25-9-58,113
96-24-8-13-58,133
65-6-19-20-9,138
76-33-215-63-9,116
36-6-69-20-9,115
42-147-139-19-9,113
154-74-20-9,162
42-63-43-13,180
103-12-70-19-20-13,111
76-36-12-20-68,153
14-120-139-68,132
103-72-13-58,151
90-12-72-35-13,166
76-36-35-20-9,118
42-62-26,200
14-71-24-171-9,123
42-25-66-9,204
42-147-72-66-35-9-59,110
129-233-147-8-20-9,109
103-12-72-35-9,123
36-12-44-35-9,122
96-209-72-66-9,139
5-77-43-13,131
14-12-97-35-68,119
86-5-12-70-68,121
18-49-8-35-9,111
5-62-84-66-35-26,114
36-70-26,169
76-60-71-26,124
14-62-148-25-43-35-26,109
90-6-48-13,141
74-63-35-20-9-59,114
76-42-71-9,124
18-122-72-19-9,111
42-7-69-19-13,109
36-171-26,123
33-209-139-9,126
143-96-24-110-19-9,118
129-8-66-19-9,117
14-215-44-13,125
96-217-48-9,140
14-148-72-19-9,178
65-110-40,129
14-49-110-20-9,115
14-7-77-19-9,116
14-217-35-9,201
124-47-12-25-35-9,113
42-139-26-59,135
33-12-48-35-20-13-58,109
33-12-171-19-20-13,124
33-72-35-20-13,131
52-48-15-13-58,111
111-42-6-7-155-9,110
14-155-20-9-59,136
52-84-66-19-9,112
14-43-9-58,204
18-6-12-25-9,115
74-12-72-20-13,142
14-120-44-20-9,126
42-71-63-9-58,143
14-12-63-35-9,110
90-24-48-26,122
36-71-24-9-59,130
76-33-25-66-9,111
143-96-19-20-9,128
154-14-7-35-26-59,138
42-12-8-9-59,108
42-12-147-155-9,114
74-12-72-9-58,114
74-48-116-9,126
36-7-135-35-26,108
124-65-49-9,136
5-71-116-9,214
5-122-48-35-9,108
33-63-66-9-59,136
5-71-35-26,125
60-7-84-9-58,108
42-71-48-66-9,140
33-196-77-9,118
36-24-15-13,133
33-12-24-43-35-20-13,108
76-33-12-20-9,115
42-12-19-20-68,108
90-7-110-19-13,125
153-66-43-13,128
14-147-63-66-35-9,111
47-133-13-59,127
76-14-77-13,147
74-12-97-19-13,122
14-148-44-26,174
5-209-44-13,160
42-71-43-13,164
129-12-77-9,166
74-155-35-26,128
33-69-15-9,136
33-177-15-9,121
5-12-8-20-9,156
42-49-63-9-59,129
14-147-8-9-59,110
74-6-12-84-66-9,123
36-6-8-9,178
42-12-19-20-9-59,128
42-97-43-35-26,130
193-72-26,193
86-5-12-72-19-9,132
5-44-35-20-13,125
33-49-25-9-58,125
129-84-66-40,133
5-226-191-9,248
90-7-133-13,150
18-6-48-35-9,123
14-71-66-116-9,187
90-6-8-19-13,116
14-12-40-149,112
74-49-44-9,116
154-33-44-35-26,138
42-8-35-26-59,137
76-14-84-66-26,148
42-12-155-66-9,125
5-6-12-110-13,133
103-62-35-26-58,147
103-6-15-35-26,119
76-74-19-20-13,112
129-69-19-9,161
18-122-248-44-133-191-9,118
52-6-12-68,117
5-254-164-173-9,108
96-48-43-35-20-26,109
74-15-35-20-13,127
33-62-110-35-26,119
14-6-12-209-110-9-59,113
52-84-19-20-9,126
36-6-19-214-35-26,108
42-49-72-66-9-59,109
14-71-155-66-9-58,109
42-70-19-191-13,113
76-47-12-35-20-13,113
76-14-12-15-13,147
103-12-8-9,185
154-5-155-66-9,153
42-71-63-66-9-59,110
103-7-8-40,108
42-24-8-19-9,123
14-48-19-128-26,125
129-71-72-26,126
33-12-44-20-13,154
153-19-214-35-9,127
33-8-15-26,122
14-12-25-19-13-59,111
96-48-15-20-9,111
5-12-24-66-13,130
5-77-66-26,185
153-19-214-9,127
42-6-49-25-9,120
169-92-239-102,108
14-43-35-26-59,151
14-120-77-68,158
86-5-12-25-66-13,108
90-49-66-26,134
18-62-133-13,110
42-6-71-66-19-20-9-59,108
33-196-43-35-26,130
5-72-19-9-58,122
33-120-44-26,154
36-69-20-9-58,118
47-6-20-13-58,137
96-209-72-9,188
96-72-35-20-13,134
164-63-66-35-26,126
14-71-24-155-19-9,110
96-147-139-9,141
14-66-15-35-9,170
90-12-155-9-58,124
96-24-48-35-26-59,111
33-6-66-26,124
154-36-20-9-58,121
120-72-35-26,187
90-62-8-66-13,108
86-18-155-19-9,110
42-24-20-68,121
47-155-66-9,128
18-215-44-9-58,124
5-71-19-9-58,152
42-190-72-26,115
36-63-19-128-20-9,112
14-71-48-15-9,140
60-25-35-9,122
36-6-13-59,185
18-97-13,156
90-19-20-9-58,109
52-12-8-35-13,107
52-7-43-35-26,132
154-14-71-9-58,125
36-71-24-19-20-9,119
154-33-215-69-26,107
14-77-19-26,152
42-164-72-9,260
154-5-97-35-26,115
14-12-24-20-68,120
14-6-35-26-59,135
33-12-77-66-13-59,120
129-12-8-13-58,141
52-196-70-40,108
90-7-40,138
47-12-44-35-9,140
42-6-12-13-59,155
76-90-84-26,146
36-6-12-48-9,148
124-36-35-9,162
90-62-72-66-13,169
14-62-48-35-13,121
33-12-24-8-13,149
14-148-44-116-20-9,127
74-6-20-9-59,114
42-7-77-66-9,119
14-6-24-68,145
5-71-44-19-9,141
96-148-48-43-35-26,110
14-12-155-35-68,112
90-12-15-128-13,129
76-103-12-68,146
96-6-66-40,125
60-19-191-13,132
14-97-40,180
76-5-12-19-13,196
90-196-72-9,182
14-7-72-26,115
33-69-116-9,114
76-90-12-110-66-9,121
18-66-19-9-149,117
33-49-19-26,240
42-155-19-20-9-59,112
129-49-44-19-26,133
18-49-155-9-59,136
76-33-120-48-13,142
42-24-40,215
76-33-25-35-9,114
96-49-48-9-58,133
5-122-110-19-9,108
96-24-72-35-13,123
42-7-63-66-13,109
14-6-44-19-9,118
96-7-15-191-9,112
14-62-84-13,137
96-6-69-40,119
18-72-226-191-9,127
5-48-35-40,130
129-155-19-9,239
153-71-66-40,128
74-110-35-9,181
33-209-110-19-13,111
52-12-48-19-13-58,111
90-12-110-9-59,118
76-74-12-9-58,115
129-186-26,130
52-6-8-19-13,117
76-90-48-26,113
42-186-19-13,120
42-71-24-43-20-9,107
33-72-66-13-59,118
42-133-68,224
76-33-193-63-9,119
76-47-35-9,159
5-6-7-15-35-20-26,107
14-72-116-68,132
103-71-48-19-9,115
155-35-20-26,159
14-6-77-26,111
36-72-43-9,138
76-42-26-59,221
111-60-12-69-40,106
86-5-12-9-58,177
129-12-8-66-19-13,111
33-49-66-19-20-9,108
36-62-19-20-13-58,113
52-49-8-9,114
60-171-26,143
90-48-13-58,108
5-147-8-19-9,115
42-66-15-191-9,139
164-110-26,191
124-47-6-35-26,118
36-12-69-9,138
18-66-43-9-149,106
42-71-110-35-9,132
42-6-7-155-35-9,131
76-42-110-26,195
96-12-24-68,183
86-90-12-13,164
103-84-116-20-9,107
96-155-9-149,116
36-62-72-13-58,108
124-47-12-72-19-9,108
74-12-139-13,176
14-148-110-13,168
33-48-19-13-59,115
111-42-43-35-20-26,118
33-12-19-68-58,141
96-71-24-35-9,117
42-43-20-13-59,177
90-71-44-9,228
103-72-19-20-9,115
76-42-66-13-58,119
33-66-35-26-59,157
129-110-9-58,154
153-24-26,159
14-7-110-35-9,130
90-8-43-35-20-13,106
5-71-24-9-58,132
60-7-20-68,165
65-7-110-9,117
129-7-35-20-13,119
18-70-66-9,137
14-120-171-9-58,108
129-20-9-58,176
47-190-155-9,109
42-7-8-15-9,106
129-72-66-26,158
96-24-116-9,174
90-62-72-68,146
52-6-12-110-9,157
14-120-173-26,108
5-196-13,219
103-48-35-26,131
52-6-226-9,128
65-49-20-9-59,112
76-5-84-19-26,112
14-12-25-66-13,115
90-66-116-26,119
33-7-15-13,124
193-70-19-26,118
143-96-24-110-35-26,112
42-12-110-35-9,144
36-97-13,206
47-62-25-13,131
76-33-63-20-9,203
42-147-171-9-58,106
33-84-19-9-59,126
33-148-44-35-26,147
42-7-20-13-59,118
42-24-139-9,193
76-14-12-9-58,171
86-5-13,125
5-15-35-13,195
33-84-19-9-58,106
51-267-102,106
14-71-24-139-9,117
33-24-15-9,164
33-84-66-43-35-26-58,106
42-72-66-43-35-26,108
139-66-35-26,141
52-26-149,123
103-72-15-13-58,109
52-62-48-13,119
86-103-6-44-9,116
60-72-35-9,108
65-12-97-35-68,112
96-155-66-13-58,143
5-12-48-66-43-9,106
154-60-26-58,109
14-49-63-26,148
52-12-133-13-59,122
124-47-49-72-9,120
14-71-24-20-9-58,111
96-24-20-13-59,127
129-49-26-58,131
5-7-48-35-26,122
96-148-48-26,196
76-129-63-9,116
5-7-66-19-13,132
42-171-35-13,145
193-84-66-26,127
103-215-44-13,157
153-12-70-13,149
47-12-25-13-58,148
14-6-71-20-9,110
154-14-71-35-26,140
14-19-214-68,190
74-72-66-26-59,105
76-14-243-173-9,125
65-147-110-9,111
96-12-72-19-13,116
60-15-258-9,142
42-6-49-15-9,121
33-72-19-13-59,122
124-47-12-155-9,130
103-6-12-110-9,117
42-6-9-149,147
52-35-68,147
42-71-63-9-59,120
14-12-173-20-13,160
103-12-19-35-20-13,142
143-96-24-9-149,107
5-12-15-128-13,127
14-120-72-133-13,106
14-210-63-19-20-9,107
76-42-84-13,144
103-66-20-9,220
47-71-72-19-9,115
33-7-116-9,190
124-36-49-48-9,112
5-12-24-13-59,126
42-6-196-9,165
36-6-20-68,168
14-12-110-66-9-59,129
96-48-40,205
143-96-69-13,125
76-33-12-43-13,105
70-186-20-26,106
36-35-20-13-59,123
74-122-20-9,134
14-35-20-9-58,163
18-97-19-9-58,106
154-129-8-9,118
96-7-110-66-9,109
42-71-24-173-9,130
76-33-206-155-68,105
154-90-20-9,138
60-147-63-20-9,114
111-60-44-43-35-20-26,106
154-36-15-9,140
14-12-215-44-43-13,110
42-7-66-40-59,112
14-12-186-68,112
74-6-12-69-13,133
5-48-66-43-26,115
18-196-110-9,156
76-33-120-110-9,156
14-6-69-35-9,109
33-71-173-9,143
90-148-72-19-9,122
36-12-116-9,151
129-147-44-19-9,109
5-72-20-13,149
74-12-72-35-13,113
5-6-49-44-9,106
14-49-155-66-9-59,107
14-12-8-68-58,111
47-62-35-13,129
14-110-19-20-9,160
18-122-15-9,128
33-193-72-9,138
33-12-155-35-9,105
90-63-66-9-58,108
5-139-66-26-59,127
153-6-9-59,129
76-14-7-24-9,122
14-147-8-66-19-9,131
14-6-44-19-13,128
76-5-49-19-26,127
33-196-72-35-9,104
65-110-13,222
65-147-44-9,116
96-7-110-66-13,109
124-65-71-20-13,104
124-36-6-12-110-9,107
143-96-110-40,106
164-77-26,186
129-49-26-59,119
96-6-139-9,152
18-120-72-35-9,111
14-6-66-9-59,141
36-12-84-19-9,133
33-12-24-43-13,157
33-62-66-43-35-26,104
153-7-19-9,158
124-36-48-9,118
47-116-20-13,121
74-66-19-20-13,113
42-84-35-9-59,107
5-12-43-20-13-58,123
33-62-139-13,137
42-7-97-26,105
36-6-12-19-20-9-58,104
36-8-19-13-58,111
5-225-77-9,140
5-71-19-9-59,124
201-48-26,217
274-210-44-9,127
60-12-20-9-59,104
36-49-25-26,115
76-14-25-26,144
36-8-19-13,144
42-49-8-66-9,121
36-12-72-20-13,165
103-147-44-9,134
42-48-66-43-35-26,116
18-97-15-9,153
90-72-66-19-9,159
96-69-19-13,156
154-5-35-20-26,117
153-12-155-9,170
154-33-155-9-58,104
103-6-69-9,123
5-148-48-35-26,141
5-173-133-9,135
5-12-43-20-9,122
103-12-8-13-59,122
47-110-20-13,113
143-96-24-66-68,106
5-77-19-9,190
5-35-9-58,316
96-24-116-68,205
14-7-66-9-58,116
153-12-116-128-35-20-13,118
33-12-171-20-13,116
52-7-44-15-20-9,111
154-90-9-149,112
52-12-84-20-9,119
52-12-77-13,248
33-8-19-191-13,120
96-24-68-149,120
65-25-9-58,160
90-12-77-68,160
42-69-186-9,119
96-172-8-9,124
33-24-116-9,139
65-6-43-35-13,105
36-71-24-44-9,121
18-71-44-40,104
14-12-24-35-13,135
74-8-43-35-26,122
5-12-24-72-9,141
74-71-15-9,158
14-120-8-19-13-59,114
42-7-173-35-26,106
5-173-26-58,119
5-215-139-9,132
90-8-19-128-9,122
14-24-43-13,130
42-49-19-128-9,163
14-7-72-15-9,117
14-62-44-66-26,110
5-24-48-19-26,112
42-173-40-59,128
90-6-116-9,158
52-72-43-35-26,115
154-90-66-19-9,119
47-173-40,118
103-19-191-13,145
42-84-133-214-9,106
14-62-24-72-19-68-59,104
14-24-139-9,217
33-6-35-26-58,106
65-49-110-9,147
14-147-173-19-9,115
33-8-43-13,148
129-7-44-26,119
96-71-69-9,132
42-6-24-8-40,108
76-33-9-59,280
65-84-9-59,113
96-24-8-133-13-59,106
90-49-155-26,158
111-42-12-84-66-40,113
33-148-84-66-9,153
33-12-8-19-13-58,124
18-63-68,104
42-12-155-66-13,122
74-190-110-20-9,122
33-12-24-15-13,119
96-225-155-19-9,103
42-7-8-20-13,109
18-66-226-9,141
33-71-44-19-9,112
14-8-66-9-58,183
76-14-71-44-40,103
14-148-44-35-26,149
42-190-110-20-9,125
96-276-190-8-20-9,103
36-63-20-9-59,104
8-15-35-20-26,168
14-8-15-35-26,160
42-8-43-20-13-58,130
76-33-70-20-9,146
76-74-72-26,125
96-155-13-59,128
14-6-49-19-20-9,130
42-171-19-13-59,112
33-84-66-43-35-26,107
5-72-13-59,171
5-49-48-20-9,107
201-44-9,207
5-6-8-43-35-26,103
33-70-35-20-26,148
60-12-24-9,119
36-209-69-26,103
111-42-35-20-68,107
33-62-40-59,108
36-72-66-35-20-13,104
33-226-20-68,111
33-12-116-9,213
153-66-68,130
42-24-155-13,211
42-6-25-13,214
76-33-120-25-9,113
96-77-9-58,205
129-196-84-40,103
36-71-24-48-19-9,108
76-33-120-155-66-26,105
5-254-212-44-20-13,103
42-24-8-26,150
42-196-35-26,115
76-5-19-20-13,152
90-77-66-9,193
60-135-68,130
14-171-20-13,120
129-97-43-9,104
33-24-13-59,141
42-49-155-19-9-59,112
14-12-24-72-9,112
14-49-44-35-9,115
76-74-12-19-9,138
76-5-12-155-9,160
96-77-9-59,218
154-5-116-9,145
65-186-9,107
74-69-19-13,140
36-6-84-13,136
124-36-12-44-13,151
33-62-24-19-20-13,108
76-14-209-44-9,144
76-90-71-35-26,108
14-72-15-128-20-13,103
33-173-9-58,165
103-84-13,194
129-7-72-40,104
18-6-49-15-20-9,103
5-12-8-15-13,112
154-14-209-44-35-26,104
76-5-49-44-26,131
60-19-35-26,137
18-6-155-19-9,106
14-7-72-9-58,106
42-6-48-9-58,151
47-6-48-19-13,114
124-36-19-20-9,115
33-71-24-9-59,109
90-177-72-9-58,133
14-72-66-35-26-58,132
76-5-69-9,170
14-35-20-26-149,143
90-49-155-66-9,132
76-36-69-35-9,108
42-43-35-26-59,172
90-7-48-35-9,103
14-12-44-15-35-20-13,102
47-12-190-155-19-13,120
33-6-72-19-9,113
5-62-44-43-35-26,109
96-24-8-40,117
103-71-24-19-9,131
90-71-24-15-9,134
96-6-69-26,114
14-12-171-35-68,115
103-71-66-9,141
14-66-68-59,208
42-7-44-35-13,107
65-12-110-13,164
5-12-44-9-58,136
42-7-69-66-9,103
36-71-8-9,131
96-215-48-13,143
18-49-19-20-9-58,103
36-6-12-72-9,110
90-12-68-149,115
129-7-35-26,167
5-12-15-20-68,119
76-33-7-19-9,107
14-217-25-9,129
153-12-70-9,151
153-6-20-9-59,117
44-20-9,286
5-6-171-35-26,107
42-63-66-26-58,106
96-24-66-68-59,133
47-19-214-9,136
14-62-13-149,145
212-84-66-35-26,103
5-6-49-19-9,150
42-225-72-9,209
76-33-120-77-26,129
5-12-77-68,164
42-8-19-26-58,103
42-49-24-26,157
36-12-70-19-20-13,102
90-77-40,150
42-12-8-35-68,102
96-72-43-9,149
36-19-214-35-26,145
74-24-19-9,177
47-148-72-9,130
76-5-66-9,133
54-236-102,102
18-196-44-9,133
5-97-40-59,108
18-77-66-35-9,114
96-6-171-26,102
96-71-72-13,112
90-155-13-58,126
14-12-25-43-13-58,129
14-12-24-8-19-20-13,102
103-147-72-66-9,121
76-5-12-20-9,134
5-12-84-43-13-58,106
36-8-43-35-26,121
33-44-43-13,161
5-19-128-20-13,158
124-36-12-35-9,200
52-6-69-13,112
36-6-173-9,132
52-49-35-20-9,110
42-7-19-128-263-20-13,103
14-7-66-116-9,112
90-6-69-13,141
18-72-133-9,228
5-7-70-13,138
36-48-133-9,115
42-69-15-13,119
103-66-43-35-26,118
14-12-97-15-13,125
143-96-120-171-26,102
74-48-15-9,244
86-5-12-173-20-13,104
5-49-72-66-9,113
76-42-20-68,133
14-69-19-26,145
18-155-9-149,134
14-62-24-8-13,106
76-14-24-35-9,126
14-6-12-84-66-13,103
14-49-69-9-59,110
86-5-12-48-35-68,105
42-148-72-13,192
33-148-155-20-9-59,137
36-6-12-84-66-40,108
124-33-12-13,196
42-24-69-9,182
90-6-72-66-13,128
14-15-191-13,163
5-7-24-9,186
5-48-66-19-13,118
18-72-66-116-20-9,102
44-35-9,235
14-72-19-214-35-9,105
96-206-171-26,103
14-6-8-20-9,121
19-191-9,252
90-139-35-9,150
18-48-13,184
5-7-25-9-58,112
14-6-49-15-35-9,102
90-12-97-19-13,109
124-47-6-26,118
36-6-48-35-9,103
14-7-110-66-9,104
30-31-157-251-272-266,101
42-12-8-19-20-13,115
18-43-13,241
14-66-135-191-13,116
76-47-19-13,105
76-14-110-66-9,115
111-60-43-35-20-26,104
5-12-171-68,189
60-210-70-9,101
36-110-26-58,104
65-12-97-20-13,103
42-7-8-66-19-9,102
154-14-155-9-59,104
154-42-44-26,144
14-71-48-43-9,119
14-48-226-191-9,142
42-12-20-68-58,108
52-186-9,157
47-6-69-9,123
14-6-77-35-26,150
14-155-66-116-9,141
18-44-43-9,120
52-6-20-9-58,122
96-72-66-26,178
5-48-15-13,177
36-62-72-35-13,102
36-155-19-26,101
90-177-8-9,112
74-6-7-35-20-9,105
52-116-191-235-20-9,159
96-173-26,196
42-66-19-191-20-13,111
33-66-35-20-13,158
42-147-70-19-20-9,108
42-12-155-35-9,136
18-66-20-9-58,138
33-148-69-13,116
154-33-209-48-9,102
90-6-49-72-9,103
86-18-97-9,129
90-71-24-48-9,108
96-62-139-13,114
5-43-20-13-59,134
36-62-70-26,120
5-7-72-19-9,108
76-14-7-9-58,143
154-14-190-44-35-20-26,107
18-110-19-9-58,107
76-14-12-155-13,125
5-155-20-9,191
5-147-48-66-9,112
96-71-48-35-9,121
52-49-116-9,123
18-226-214-35-9,120
129-120-48-9,124
14-24-173-9,197
125-19-128-20-26,102
42-6-7-35-20-9,111
129-7-84-15-9,101
5-12-77-35-9,112
42-49-77-19-9,133
60-63-20-13,161
82-83-157-260-289-256,101
36-48-226-191-9,112
14-62-155-15-35-26,102
33-84-66-35-26-58,107
42-172-8-9,114
42-6-63-40,124
86-52-12-48-13,102
96-84-66-13,181
76-36-35-20-9-58,112
14-148-110-19-9,178
14-12-24-66-19-13,118
64-275-102,101
33-7-44-35-26,120
14-49-148-72-9,115
47-116-128-20-13,138
76-14-135-9,117
42-71-148-72-9,108
42-19-20-68-58,144
65-6-49-20-9,126
14-77-26-58,143
47-116-26,143
60-15-128-20-13,151
103-12-15-68,119
14-206-48-13,155
14-12-155-116-128-13,116
18-148-44-116-20-9,101
74-172-20-9,122
124-65-12-19-20-13,111
18-173-19-9-59,110
103-15-128-35-26,111
33-77-19-9,217
96-71-24-19-9,112
14-63-66-35-9,140
52-12-116-20-9,133
65-6-13-58,151
33-173-19-9,190
14-120-63-66-35-26,122
33-35-26-149,158
60-70-13,176
5-62-43-20-13,109
274-190-44-15-9,101
33-7-84-15-9,101
33-63-35-68,110
36-62-116-128-35-20-13,100
60-66-35-20-26,129
42-210-48-9,185
47-155-35-9,156
5-12-44-66-19-13,127
33-48-19-9-59,112
124-36-12-35-20-13-59,123
103-15-35-20-13,118
5-12-69-9-58,114
33-12-35-20-68-58,100
33-71-66-35-9,146
103-155-19-13,117
76-14-7-35-20-9,111
76-36-20-13-58,145
90-63-19-20-9,103
153-77-26,154
42-164-25-9,185
154-14-72-20-9,119
14-12-77-9-59,100
14-12-8-35-13,128
76-33-71-19-9,118
74-15-26,199
18-173-20-9,208
14-71-66-19-13,104
14-15-35-20-9,146
